Overall_Qual,Year_Built,Year_Remod_Add,Mas_Vnr_Area,Exter_Qual,Bsmt_Qual,BsmtFin_SF_1,Total_Bsmt_SF,Heating_QC,first_Flr_SF,Gr_Liv_Area,Full_Bath,Kitchen_Qual,TotRms_AbvGrd,Fireplaces,Fireplace_Qu,Garage_Yr_Blt,Garage_Finish,Garage_Cars,Garage_Area,SalePrice
7,2006,2006,0.0,Gd,Gd,0.0,738.0,Ex,738,1492,2,Gd,8,0,Unknown,2006.0,Fin,2,440.0,185101
7,2006,2006,14.0,Gd,Gd,453.0,1220.0,Ex,1364,1364,2,Gd,6,1,Gd,2006.0,Fin,2,437.0,210250
7,2003,2004,18.0,Gd,Gd,0.0,1374.0,Ex,1557,1557,2,Gd,7,1,TA,2003.0,Fin,2,420.0,234000
8,2003,2003,40.0,Gd,Gd,0.0,1273.0,Ex,1456,1456,2,Gd,7,1,TA,2003.0,Fin,2,400.0,215000
7,2002,2002,40.0,Gd,Gd,1038.0,1368.0,Ex,1511,1511,2,Gd,5,1,TA,2002.0,Fin,2,398.0,246990
7,2004,2004,18.0,Gd,Gd,0.0,1375.0,Ex,1414,1414,2,Gd,6,1,TA,2004.0,Fin,2,398.0,178740
7,2004,2004,18.0,Gd,Gd,1059.0,1365.0,Ex,1548,1548,2,Gd,7,1,TA,2004.0,Fin,2,388.0,225000
7,2005,2006,16.0,Gd,Gd,16.0,1248.0,Ex,1248,1248,2,Gd,5,0,Unknown,2005.0,Fin,2,438.0,167240
7,2005,2006,14.0,Gd,Gd,16.0,1142.0,Ex,1142,1142,2,Gd,6,0,Unknown,2005.0,Fin,2,440.0,156820
7,2005,2005,145.0,Gd,Gd,16.0,1362.0,Ex,1506,1506,2,Gd,6,1,Gd,2005.0,Fin,2,440.0,213490
8,2006,2006,0.0,Gd,Gd,1154.0,1520.0,Ex,1567,1567,2,Ex,7,1,Gd,2006.0,Fin,3,648.0,264561
7,2006,2006,45.0,Gd,Gd,1070.0,1356.0,Ex,1500,1500,2,Gd,6,1,Gd,2006.0,Fin,3,648.0,246578
5,2005,2005,0.0,Gd,Gd,0.0,732.0,Ex,734,1838,2,TA,7,1,Gd,2005.0,Fin,2,372.0,192140
6,2002,2003,0.0,Gd,Gd,457.0,783.0,Ex,807,1509,2,Gd,7,1,Gd,2002.0,Fin,2,393.0,183200
8,2004,2004,0.0,Gd,Ex,0.0,707.0,Ex,707,1414,2,Gd,6,1,Gd,2004.0,Fin,2,403.0,178000
7,2004,2005,0.0,Gd,Gd,0.0,848.0,Ex,848,1598,2,Gd,7,1,Gd,2004.0,Fin,2,433.0,201490
8,2000,2000,40.0,Gd,Gd,0.0,1406.0,Ex,1454,1936,2,Gd,7,1,TA,2000.0,RFn,2,504.0,230500
7,2003,2003,0.0,Gd,Gd,0.0,783.0,Ex,807,1509,2,Gd,8,1,Gd,2003.0,Fin,2,393.0,180000
6,2000,2000,0.0,TA,Gd,0.0,953.0,Ex,953,1664,2,TA,7,1,TA,2000.0,RFn,2,460.0,172400
6,2000,2000,0.0,TA,Gd,732.0,982.0,Ex,1008,1889,2,TA,9,1,TA,2000.0,Fin,2,431.0,215000
7,1998,1999,0.0,Gd,Gd,0.0,930.0,Gd,956,1886,2,Gd,10,1,TA,1998.0,Fin,2,431.0,199900
6,2000,2000,0.0,TA,Gd,786.0,959.0,Ex,959,1671,2,TA,7,1,TA,2000.0,Fin,2,472.0,173000
7,2006,2006,0.0,Gd,Gd,0.0,1035.0,Gd,1082,2322,3,Gd,8,0,Unknown,2006.0,RFn,3,617.0,287602
7,1999,1999,302.0,Gd,Gd,0.0,975.0,Ex,1005,2291,2,Gd,8,1,TA,1999.0,Fin,2,429.0,230000
8,1997,1998,423.0,Gd,Gd,1074.0,1396.0,Ex,1407,2392,2,Gd,7,1,TA,1997.0,Fin,3,870.0,348000
8,1998,1998,242.0,Gd,Gd,791.0,1044.0,Ex,1079,1976,2,Gd,7,1,Ex,1998.0,Fin,3,885.0,286000
8,2000,2000,322.0,Gd,Gd,505.0,1160.0,Ex,1205,2234,2,Gd,7,1,TA,2000.0,RFn,3,768.0,300000
10,1995,1996,1378.0,Gd,Ex,1387.0,1930.0,Ex,1831,3627,3,Gd,10,1,TA,1995.0,Fin,3,807.0,625000
9,2000,2000,877.0,Gd,Ex,1182.0,1540.0,Ex,1540,2855,2,Ex,9,1,TA,2000.0,RFn,3,774.0,405000
8,1998,1998,530.0,Gd,Gd,956.0,1086.0,Ex,1086,1924,2,Gd,7,1,TA,1998.0,RFn,2,592.0,280000
8,1998,1998,650.0,Gd,Gd,0.0,1141.0,Gd,1165,2263,2,Gd,10,1,TA,1998.0,Fin,2,420.0,258000
8,1995,1995,397.0,Gd,Gd,527.0,1342.0,Ex,1358,2726,2,Gd,9,1,Ex,1995.0,RFn,3,725.0,350000
9,1993,1994,738.0,Gd,Ex,292.0,1733.0,Ex,1933,3500,3,Ex,11,1,TA,1993.0,RFn,3,959.0,584500
8,1994,1995,501.0,Gd,Gd,380.0,1290.0,Ex,1305,2494,2,Gd,9,1,TA,1994.0,Fin,3,803.0,321000
8,1994,1994,391.0,Gd,Gd,740.0,1165.0,Ex,1203,2526,2,Gd,8,1,TA,1994.0,RFn,3,844.0,290000
8,1993,1993,420.0,Gd,Gd,247.0,1286.0,Ex,1565,2799,2,Gd,8,1,TA,1993.0,Fin,3,704.0,315000
8,2005,2006,192.0,Gd,Gd,0.0,1100.0,Ex,1116,1964,2,Gd,8,1,Gd,2005.0,Fin,2,760.0,252000
8,2006,2006,101.8968008255934,Gd,Ex,1562.0,1670.0,Ex,1670,1670,2,Gd,6,1,Gd,2006.0,RFn,3,928.0,336820
8,2005,2006,0.0,Gd,Ex,1721.0,2077.0,Ex,2097,2097,1,Ex,8,1,Ex,2005.0,Fin,3,1134.0,423000
8,2006,2006,420.0,Gd,Ex,1220.0,1660.0,Ex,1660,1660,2,Gd,8,1,Gd,2006.0,RFn,2,500.0,290000
7,2005,2005,228.0,Gd,Gd,0.0,1616.0,Ex,1616,1616,2,Gd,7,0,Unknown,2005.0,RFn,3,834.0,232000
8,2006,2006,60.0,Gd,Gd,0.0,1504.0,Ex,1504,1504,2,Gd,7,0,Unknown,2006.0,Fin,2,510.0,199000
8,2006,2006,0.0,Gd,Gd,24.0,1278.0,Ex,1278,1278,2,Gd,5,0,Unknown,2006.0,RFn,2,584.0,198600
9,2006,2006,0.0,Gd,Ex,1836.0,2036.0,Ex,2036,2640,3,Ex,11,1,Gd,2006.0,RFn,3,792.0,405749
8,2006,2006,0.0,Gd,Gd,0.0,1489.0,Ex,1489,1489,2,Gd,7,1,Gd,2006.0,RFn,2,776.0,232600
8,2006,2006,0.0,Gd,Gd,0.0,1095.0,Gd,1095,1939,2,Gd,8,1,Gd,2006.0,RFn,3,1053.0,266000
7,2005,2006,0.0,Gd,Gd,0.0,756.0,Ex,756,1553,2,Gd,6,0,Unknown,2005.0,RFn,2,615.0,186500
6,2005,2005,0.0,Gd,Gd,0.0,858.0,Ex,858,1716,2,Gd,7,0,Unknown,2005.0,RFn,2,615.0,200825
7,2006,2006,0.0,Gd,Gd,0.0,770.0,Ex,778,1576,2,Gd,6,0,Unknown,2006.0,RFn,2,614.0,197000
6,2006,2006,68.0,Gd,Gd,905.0,1262.0,Gd,1262,1262,2,Gd,5,0,Unknown,2006.0,Fin,2,572.0,185000
7,2005,2005,0.0,Gd,Gd,0.0,1257.0,Ex,1266,1266,2,Gd,6,1,TA,2005.0,Unf,2,453.0,176000
7,2006,2006,0.0,Gd,Gd,0.0,1293.0,Ex,1301,1301,2,Gd,5,1,Gd,2006.0,RFn,2,572.0,187750
6,2005,2005,0.0,TA,TA,24.0,1142.0,Ex,1142,1142,1,Gd,5,0,Unknown,1978.1324431613136,Unknown,0,0.0,139500
7,2005,2006,118.0,Gd,Gd,0.0,1400.0,Ex,1400,1400,2,Gd,6,0,Unknown,2005.0,RFn,2,612.0,186800
6,2005,2006,0.0,TA,Gd,0.0,1131.0,Ex,1131,1131,1,Gd,6,0,Unknown,1978.1324431613136,Unknown,0,0.0,132000
6,2005,2005,0.0,Gd,Gd,0.0,1141.0,Ex,1141,1141,1,TA,6,0,Unknown,2005.0,Unf,2,484.0,142500
6,2004,2004,0.0,TA,Gd,941.0,1158.0,Ex,1158,1158,1,Gd,5,0,Unknown,2006.0,Unf,2,576.0,158000
7,2005,2005,172.0,Gd,Gd,0.0,891.0,Ex,891,1686,2,Gd,8,0,Unknown,2005.0,Fin,2,462.0,184000
7,2005,2005,96.0,Gd,Gd,0.0,784.0,Ex,831,1585,2,Gd,7,0,Unknown,2005.0,RFn,2,449.0,184900
6,1997,1998,0.0,TA,Gd,0.0,941.0,Ex,941,1837,2,TA,7,0,Unknown,1997.0,RFn,2,688.0,187000
6,1992,1992,0.0,Gd,Gd,387.0,761.0,Ex,810,1603,2,Gd,7,0,Unknown,1992.0,RFn,2,484.0,175900
6,1992,1993,0.0,Gd,Gd,758.0,836.0,Ex,844,1731,2,Gd,7,0,Unknown,1992.0,RFn,2,462.0,248500
6,1990,1991,0.0,Gd,Gd,904.0,1398.0,Gd,1398,1398,2,Gd,5,0,Unknown,1990.0,RFn,2,542.0,172000
6,1991,1991,0.0,Gd,Gd,278.0,1217.0,Gd,1217,1217,2,Gd,5,0,Unknown,1991.0,RFn,2,484.0,151000
6,1994,1994,0.0,TA,Gd,274.0,636.0,Ex,636,1320,2,Gd,6,0,Unknown,1994.0,Fin,2,472.0,150000
4,1966,1966,0.0,TA,TA,1056.0,1056.0,TA,1056,1056,1,TA,5,0,Unknown,1966.0,Unf,1,384.0,107000
5,1965,1965,0.0,TA,TA,641.0,828.0,Gd,965,965,1,TA,6,0,Unknown,1979.0,Unf,1,300.0,119900
5,1962,1962,51.0,TA,TA,36.0,988.0,Ex,988,988,1,TA,6,0,Unknown,1977.0,Unf,2,624.0,129500
5,1963,1963,336.0,TA,TA,1332.0,1728.0,TA,1728,1728,2,TA,10,0,Unknown,1963.0,Unf,2,504.0,125000
6,1977,1977,0.0,TA,Unknown,0.0,0.0,TA,1286,1654,2,TA,10,0,Unknown,1977.0,RFn,2,528.0,119500
5,1962,2002,0.0,TA,TA,612.0,864.0,Gd,1211,1211,1,TA,6,1,TA,1972.0,Unf,2,576.0,144000
6,1977,1995,46.0,TA,Gd,506.0,506.0,TA,1212,1212,1,TA,6,1,TA,1978.0,Unf,2,492.0,151000
5,1965,1965,0.0,TA,TA,554.0,984.0,TA,984,984,1,TA,5,0,Unknown,1965.0,Unf,1,310.0,126000
5,1968,1968,90.0,TA,TA,162.0,882.0,TA,909,909,1,TA,5,0,Unknown,1968.0,Unf,1,294.0,116000
5,1963,1963,0.0,TA,TA,181.0,925.0,Gd,925,925,1,TA,5,0,Unknown,1990.0,Unf,2,484.0,133500
5,1965,1965,0.0,TA,TA,712.0,1024.0,TA,1024,1024,1,TA,5,0,Unknown,1965.0,Unf,1,308.0,120875
5,1965,1965,114.0,TA,TA,560.0,935.0,TA,935,935,1,TA,5,0,Unknown,1965.0,Unf,1,288.0,137000
5,1964,1964,0.0,TA,TA,644.0,912.0,TA,912,912,1,TA,6,0,Unknown,1978.1324431613136,Unknown,0,0.0,124000
5,1961,1994,0.0,TA,TA,465.0,912.0,TA,1236,1236,1,TA,6,1,TA,1961.0,Unf,1,288.0,135000
5,1967,1967,0.0,TA,TA,659.0,912.0,TA,941,941,1,TA,6,1,Po,1967.0,Unf,1,288.0,129200
7,1974,1974,145.0,Gd,Gd,1023.0,1748.0,Gd,2151,2646,2,Gd,9,4,TA,1974.0,RFn,2,550.0,260000
8,1991,1992,284.0,Gd,Gd,0.0,1288.0,Ex,1301,2417,2,Gd,9,1,TA,1991.0,Unf,2,462.0,260000
8,1992,1993,692.0,Gd,Ex,1118.0,1334.0,Ex,1520,2826,2,Gd,9,3,TA,1992.0,RFn,3,888.0,334000
8,1993,1993,0.0,Gd,Gd,1012.0,1338.0,Ex,1352,2520,2,Gd,10,1,TA,1993.0,RFn,3,796.0,310000
7,1992,2000,0.0,Gd,Gd,728.0,1095.0,Ex,1166,2295,2,Gd,9,1,TA,1992.0,RFn,2,590.0,268000
8,1994,1995,0.0,Gd,Gd,1456.0,1624.0,Ex,1624,1624,2,Gd,5,1,Fa,1994.0,RFn,3,757.0,262000
7,2004,2004,0.0,Gd,Gd,0.0,1143.0,Ex,1143,1143,1,Gd,5,1,Gd,2004.0,RFn,2,588.0,176400
8,2005,2005,0.0,Gd,Gd,1039.0,1247.0,Ex,1247,1247,1,Gd,4,1,Gd,2005.0,Fin,2,550.0,197000
7,2005,2005,0.0,TA,Gd,0.0,600.0,Ex,520,1200,2,Gd,4,0,Unknown,2005.0,RFn,2,480.0,151000
7,2005,2005,0.0,Gd,Gd,0.0,600.0,Ex,520,1223,2,Gd,4,0,Unknown,2005.0,RFn,2,480.0,147400
7,2005,2005,0.0,Gd,Gd,0.0,600.0,Ex,520,1223,2,Gd,4,0,Unknown,2005.0,RFn,2,480.0,149900
7,2005,2005,0.0,Gd,Gd,0.0,600.0,Ex,520,1200,2,Gd,4,0,Unknown,2005.0,RFn,2,480.0,144152
6,2000,2000,513.0,Gd,Gd,353.0,756.0,Ex,768,1524,2,Gd,4,0,Unknown,2000.0,Unf,2,440.0,166000
7,1999,1999,218.0,Gd,Gd,450.0,691.0,Ex,713,1452,2,Gd,6,0,Unknown,1999.0,Unf,2,506.0,183900
7,2000,2000,0.0,Gd,Gd,641.0,673.0,Ex,673,1382,2,Gd,6,0,Unknown,2000.0,Unf,2,490.0,165000
7,2003,2003,0.0,Gd,Gd,0.0,530.0,Ex,530,1080,2,Gd,4,0,Unknown,2003.0,RFn,2,496.0,139000
7,1997,1998,0.0,Gd,Gd,0.0,569.0,Ex,854,1694,2,Gd,6,1,TA,1997.0,Unf,1,434.0,200000
8,2001,2002,0.0,Gd,Gd,0.0,1568.0,Ex,1568,1568,2,Gd,6,1,TA,2001.0,RFn,2,564.0,221000
8,1995,1996,0.0,Gd,Gd,437.0,1494.0,Ex,1494,1494,1,Ex,6,1,Gd,1995.0,Fin,2,481.0,270000
6,1977,1977,0.0,Gd,Gd,767.0,1208.0,TA,1208,1208,1,TA,6,1,TA,1977.0,RFn,2,546.0,165000
8,1980,1980,0.0,Gd,Gd,1009.0,1235.0,Gd,1235,1235,1,TA,4,3,TA,1980.0,Fin,2,484.0,214000
8,1980,1980,0.0,Gd,Gd,860.0,1036.0,TA,1036,1036,1,Gd,4,1,TA,1980.0,Fin,2,484.0,188000
8,1980,1980,0.0,Gd,Gd,807.0,1226.0,TA,1226,1226,1,Gd,4,1,Fa,1980.0,Fin,2,484.0,190000
8,1978,1978,0.0,Gd,Gd,652.0,1226.0,TA,1226,1226,1,Gd,4,1,TA,1978.0,Fin,2,484.0,170000
9,1981,1987,0.0,Gd,Ex,1810.0,1842.0,Gd,1842,1842,0,Gd,5,1,Gd,1981.0,Fin,3,894.0,385000
5,1972,1972,144.0,TA,Gd,962.0,1153.0,Ex,1193,1193,2,TA,6,0,Unknown,1972.0,Fin,2,501.0,146500
7,1968,1992,143.0,TA,TA,0.0,570.0,Gd,1222,1920,3,Gd,8,1,TA,1968.0,RFn,2,487.0,170000
7,1968,2003,0.0,TA,TA,297.0,1568.0,TA,2156,2156,2,TA,9,1,Gd,1968.0,RFn,2,508.0,262500
6,1968,1968,420.0,TA,TA,404.0,708.0,Gd,708,1416,2,TA,7,1,TA,1968.0,RFn,2,776.0,179900
6,1968,1984,220.0,TA,TA,619.0,1054.0,TA,1512,2654,2,Gd,9,1,Gd,1968.0,Unf,2,619.0,250000
6,1972,1972,288.0,TA,TA,247.0,732.0,Gd,1012,1790,1,TA,8,1,TA,1972.0,RFn,2,484.0,165150
7,1967,1967,264.0,TA,TA,553.0,1334.0,Gd,1334,1334,2,TA,7,0,Unknown,1967.0,RFn,2,477.0,164500
7,1969,1969,168.0,TA,TA,0.0,1164.0,TA,1164,1164,1,TA,6,0,Unknown,1969.0,Unf,2,528.0,140000
5,1967,1967,0.0,TA,TA,400.0,980.0,Gd,980,980,2,TA,6,0,Unknown,1967.0,Fin,1,384.0,135500
5,1968,1968,0.0,TA,TA,758.0,1051.0,Gd,1051,1051,1,TA,6,0,Unknown,1968.0,RFn,2,504.0,142000
5,1968,1968,300.0,TA,Gd,361.0,900.0,Ex,884,1770,1,TA,7,0,Unknown,1968.0,RFn,2,530.0,155000
6,1968,2004,203.0,TA,TA,760.0,976.0,TA,976,976,1,Gd,4,1,Fa,1968.0,RFn,2,504.0,157500
5,1968,1968,168.0,TA,TA,1016.0,1052.0,Gd,1052,1052,1,TA,5,0,Unknown,1968.0,RFn,1,288.0,138500
5,1968,1968,0.0,TA,Gd,744.0,833.0,Gd,898,898,1,TA,6,0,Unknown,1968.0,RFn,1,326.0,140000
5,1966,1966,0.0,TA,TA,799.0,1051.0,TA,1051,1051,1,TA,6,0,Unknown,1966.0,RFn,1,264.0,124400
5,1967,1967,140.0,TA,TA,602.0,1141.0,Gd,1141,1141,1,TA,6,0,Unknown,1967.0,Unf,1,568.0,158000
5,1965,1998,166.0,TA,TA,661.0,864.0,Gd,1200,1200,1,Gd,6,0,Unknown,1977.0,Unf,2,884.0,146000
6,1971,1971,252.0,TA,TA,416.0,825.0,Gd,1097,1993,2,TA,8,1,Gd,1971.0,RFn,2,495.0,190000
5,1961,1961,0.0,TA,TA,915.0,1050.0,TA,1050,1050,1,TA,6,0,Unknown,1961.0,Unf,1,368.0,136500
5,1958,1958,0.0,TA,TA,521.0,864.0,TA,864,864,1,TA,5,0,Unknown,1964.0,Unf,2,624.0,129900
5,1959,2005,122.0,TA,TA,528.0,1626.0,Ex,1712,1712,2,TA,8,0,Unknown,2005.0,Fin,2,588.0,145000
6,1965,2000,0.0,TA,TA,901.0,1187.0,Ex,1565,1565,2,Gd,7,2,TA,1965.0,RFn,1,299.0,185900
6,1964,1964,425.0,TA,TA,553.0,1251.0,TA,1251,1251,1,TA,6,2,Gd,1964.0,RFn,1,461.0,160000
6,1964,1964,112.0,TA,TA,260.0,1008.0,Ex,1488,1488,1,TA,7,1,Gd,1964.0,Fin,2,430.0,167000
5,1964,1964,0.0,TA,TA,360.0,720.0,Gd,720,1440,1,TA,7,1,Po,1964.0,Fin,2,480.0,157500
6,1958,1958,105.0,TA,TA,513.0,588.0,TA,1095,1095,1,TA,6,0,Unknown,1958.0,RFn,1,264.0,140000
5,1958,1991,85.0,TA,TA,567.0,1008.0,TA,1053,1053,1,Ex,6,0,Unknown,1998.0,RFn,2,750.0,150000
5,1960,1960,88.0,TA,TA,632.0,1248.0,Ex,1248,1248,1,TA,6,0,Unknown,1960.0,Unf,1,286.0,151500
6,1934,1950,0.0,TA,TA,574.0,816.0,Ex,816,816,1,TA,4,1,Fa,1949.0,Unf,1,240.0,129800
5,1954,1954,0.0,TA,TA,486.0,1008.0,Gd,1008,1008,1,TA,4,1,Gd,1954.0,RFn,1,275.0,137000
5,1947,1950,0.0,TA,TA,0.0,938.0,Ex,1043,1043,1,TA,5,1,Gd,1947.0,Unf,1,273.0,137000
4,1946,1950,0.0,TA,TA,384.0,747.0,TA,774,1230,1,TA,5,0,Unknown,1946.0,Unf,1,305.0,121600
4,1923,1958,0.0,TA,Gd,0.0,440.0,TA,869,869,1,Fa,4,0,Unknown,1978.1324431613136,Unknown,0,0.0,85500
4,1926,1953,108.0,TA,Fa,0.0,600.0,Gd,747,747,1,TA,5,0,Unknown,1953.0,Unf,2,528.0,79900
5,1908,1991,0.0,TA,Fa,0.0,504.0,Gd,936,1252,1,TA,5,0,Unknown,1986.0,Unf,2,576.0,127000
5,1961,1990,0.0,TA,TA,915.0,1251.0,TA,1433,1433,1,TA,7,1,Gd,1961.0,Unf,2,441.0,161000
5,1952,1952,150.0,TA,TA,40.0,1444.0,Ex,1624,1624,1,TA,6,1,Gd,1952.0,RFn,1,240.0,146500
5,1951,1951,144.0,TA,TA,996.0,1056.0,Ex,1216,1216,1,TA,7,0,Unknown,1951.0,RFn,1,280.0,135000
5,1951,1951,44.0,TA,TA,756.0,2136.0,TA,2136,2136,2,TA,7,0,Unknown,1951.0,Unf,2,528.0,137900
6,1941,1950,0.0,TA,TA,403.0,806.0,TA,958,1578,1,Fa,5,2,TA,1941.0,Unf,1,240.0,133000
5,1949,1973,0.0,TA,TA,0.0,704.0,Gd,1024,1728,1,TA,7,1,Gd,1949.0,Unf,1,234.0,137000
5,1954,1975,0.0,TA,TA,486.0,936.0,TA,936,936,1,TA,5,0,Unknown,1954.0,Unf,1,240.0,121000
5,1967,1967,0.0,TA,TA,0.0,1584.0,TA,1584,1584,2,TA,8,0,Unknown,1967.0,Unf,2,506.0,119000
6,1964,1964,0.0,TA,TA,939.0,1246.0,TA,1246,1246,1,TA,6,2,Gd,1964.0,RFn,2,441.0,172000
5,1961,1961,203.0,TA,TA,600.0,1235.0,TA,1235,1235,1,TA,6,0,Unknown,1961.0,Unf,2,480.0,98600
7,1966,1966,309.0,TA,TA,445.0,924.0,Ex,1216,2157,2,Gd,8,2,Gd,1966.0,Fin,2,487.0,226000
5,1954,1954,0.0,TA,TA,812.0,936.0,TA,1128,1128,1,TA,5,0,Unknown,1954.0,Unf,1,286.0,118000
8,1918,1990,0.0,Gd,TA,1036.0,1360.0,Gd,1360,3112,2,Gd,8,1,Ex,1918.0,Unf,2,795.0,235000
6,1963,1963,332.0,TA,TA,0.0,1008.0,TA,1008,1008,1,TA,5,0,Unknown,1963.0,RFn,2,430.0,135000
5,1962,1962,120.0,TA,TA,803.0,1106.0,TA,1190,1190,1,TA,6,0,Unknown,1962.0,Unf,2,540.0,132500
5,1959,1959,128.0,TA,TA,748.0,1144.0,TA,1144,1144,1,TA,6,1,TA,1959.0,RFn,1,796.0,143000
5,1957,1957,0.0,TA,Fa,623.0,1179.0,Gd,1364,1364,1,TA,6,1,Gd,1957.0,RFn,1,331.0,132000
6,1960,1960,175.0,TA,TA,565.0,1383.0,TA,1383,1383,1,TA,7,0,Unknown,1960.0,RFn,1,292.0,145250
6,1958,1958,632.0,TA,TA,203.0,1121.0,Ex,1336,1336,1,TA,7,1,TA,1958.0,RFn,2,488.0,162000
5,1956,1956,272.0,TA,TA,678.0,1058.0,Ex,1370,1370,1,TA,6,1,TA,1956.0,RFn,1,300.0,148000
5,1957,1957,0.0,TA,TA,895.0,1092.0,TA,1092,1092,1,TA,6,1,TA,1957.0,Fin,1,299.0,141000
6,1956,1994,0.0,TA,TA,914.0,1124.0,Ex,1124,1124,1,TA,6,1,TA,1956.0,Fin,1,353.0,153000
5,1957,1996,64.0,TA,TA,360.0,1070.0,TA,1236,1236,1,Gd,6,1,Fa,1957.0,Unf,1,447.0,134450
5,1979,1979,0.0,TA,Gd,943.0,943.0,TA,943,943,1,TA,4,2,TA,1979.0,Unf,2,600.0,135960
6,1954,2000,176.0,TA,TA,824.0,1050.0,Ex,1050,1050,1,Gd,6,0,Unknown,1954.0,RFn,1,286.0,156000
6,1954,1954,0.0,TA,TA,0.0,1367.0,Ex,1375,1375,1,TA,5,1,TA,1954.0,Unf,2,451.0,140000
5,1952,2003,0.0,TA,TA,658.0,1008.0,Ex,1008,1008,1,TA,4,0,Unknown,1952.0,RFn,1,280.0,139500
6,1951,1951,522.0,TA,TA,0.0,216.0,TA,1575,1575,1,Gd,5,1,Gd,1951.0,Unf,2,400.0,155000
5,1956,1956,0.0,TA,Gd,271.0,301.0,Ex,1145,1145,1,TA,6,0,Unknown,1993.0,Unf,2,684.0,127000
5,1956,1956,0.0,TA,TA,488.0,1005.0,Ex,1005,1005,1,TA,6,1,TA,1956.0,Unf,1,319.0,133500
5,1955,1955,0.0,TA,TA,144.0,1056.0,Gd,1056,1056,1,TA,6,0,Unknown,1955.0,Fin,1,300.0,125000
5,1951,1991,0.0,TA,TA,741.0,884.0,Ex,884,884,1,TA,4,0,Unknown,1951.0,Fin,1,270.0,142000
7,1941,1963,0.0,Gd,TA,0.0,929.0,Ex,2039,2039,1,TA,7,3,Gd,1941.0,Unf,3,791.0,167000
5,1956,2001,0.0,TA,TA,494.0,1015.0,Gd,1384,1384,1,TA,6,0,Unknown,2001.0,Unf,2,896.0,159000
5,1925,1975,0.0,TA,TA,1018.0,2171.0,TA,1392,2640,2,TA,10,1,Gd,1977.0,RFn,3,1008.0,180000
6,1947,1950,0.0,TA,TA,0.0,784.0,Ex,900,1312,1,TA,6,0,Unknown,1953.0,Unf,2,649.0,127000
6,1924,1950,0.0,TA,Fa,617.0,617.0,Gd,865,1310,2,TA,6,0,Unknown,1924.0,Unf,1,398.0,112000
3,1930,2001,0.0,TA,TA,0.0,713.0,Ex,713,713,1,Gd,5,0,Unknown,1936.0,Unf,1,371.0,99800
5,1954,2000,0.0,TA,TA,415.0,833.0,Ex,833,833,1,Gd,4,0,Unknown,1955.0,Unf,1,326.0,117000
5,1921,1968,0.0,TA,TA,0.0,1073.0,Ex,1073,1073,1,TA,4,0,Unknown,1968.0,Unf,1,326.0,108480
3,1929,1950,0.0,TA,TA,0.0,715.0,Fa,715,715,1,TA,4,0,Unknown,1967.0,Unf,2,660.0,68000
4,1900,1998,0.0,TA,Fa,0.0,448.0,Ex,448,720,1,Fa,5,0,Unknown,1900.0,Unf,1,280.0,86900
5,1920,1950,0.0,TA,TA,821.0,1120.0,Ex,1130,1130,1,TA,5,1,Gd,1970.0,Unf,2,720.0,120000
6,1915,1950,0.0,TA,TA,338.0,663.0,Ex,774,1595,2,TA,7,1,Gd,1974.0,Unf,2,528.0,155500
4,1910,1950,0.0,TA,Fa,0.0,1077.0,TA,981,1760,1,TA,7,1,TA,1935.0,Unf,2,648.0,80000
3,1915,1950,0.0,TA,TA,0.0,672.0,TA,694,1214,1,TA,6,0,Unknown,1998.0,Unf,3,936.0,105000
5,1900,1970,0.0,TA,TA,664.0,954.0,TA,1766,2414,2,TA,10,1,Gd,1970.0,Unf,2,520.0,160000
5,1936,1989,0.0,TA,Fa,626.0,796.0,Gd,1096,1466,2,Gd,7,1,TA,1950.0,Unf,2,566.0,170000
6,1965,1965,101.0,TA,TA,643.0,1088.0,Ex,1324,1324,2,TA,6,1,TA,1965.0,RFn,2,440.0,160000
5,1966,1966,1047.0,TA,TA,516.0,1024.0,TA,1086,1086,1,TA,6,1,Gd,1966.0,RFn,2,484.0,159950
6,1963,1963,379.0,TA,TA,580.0,1083.0,TA,1146,1146,1,TA,6,1,Gd,1963.0,Unf,1,294.0,165000
6,1962,1981,0.0,TA,TA,600.0,912.0,TA,1085,1734,1,Gd,7,1,Gd,1962.0,RFn,2,440.0,159000
6,1962,1985,161.0,TA,TA,701.0,1135.0,Ex,1207,1207,1,TA,6,0,Unknown,1962.0,RFn,1,264.0,147000
5,1964,1964,0.0,TA,TA,312.0,912.0,TA,912,912,1,TA,5,0,Unknown,1964.0,Unf,1,288.0,115000
6,1959,1959,0.0,TA,TA,655.0,655.0,Ex,1194,1194,1,TA,6,1,Fa,1954.0,Fin,2,539.0,159500
6,1959,1959,207.0,TA,TA,414.0,864.0,Ex,864,864,1,Gd,4,0,Unknown,1959.0,Unf,1,288.0,120000
5,1957,1957,0.0,TA,TA,708.0,816.0,TA,816,816,1,TA,5,0,Unknown,1957.0,Unf,1,308.0,129900
6,1961,1992,104.0,TA,TA,913.0,1313.0,TA,1773,1773,2,TA,6,2,TA,1961.0,RFn,2,418.0,183000
7,1959,1959,58.0,TA,Unknown,0.0,0.0,Gd,1472,1472,2,Gd,5,1,Gd,1959.0,Unf,2,484.0,157500
7,1962,1998,0.0,TA,TA,636.0,1438.0,TA,1900,2448,3,TA,9,2,Gd,1962.0,RFn,2,441.0,277500
